tune_id,name,type,meter,mode,abc,date,username,mode_type,keynorm_features
15072,Yellow Rose Of Texas,polka,2/4,Dmajor,"|:F/G/|""D"" [AD][AD] ""G"" B>B|""D"" [AD] [A2F2] [AD]|""D"" [AD]d de|""D"" [d2f2][df][df]|
""G"" gf ed|""D"" [Af][Ae] dB|""A"" Ac e/d/c|""D"" [D2d2] [Dd]:|
|:e/e/|""D"" [Af]g [Aa][A/a/][A/a/]|""D"" [Af]g [Aa][A/a/][A/a/]|""A"" [Ae][Af] gg/f/|""A"" [Ae][Af] gg/g/|
""D"" [Af]g [Aa][A/a/][A/a/]|""D"" [Af]g [Aa][A/a/][A/a/]|""A"" [Ae][Af] g/f/e|""D"" [D2d2] [Dd]:|",2015-12-18 11:17:02,Mix O'Lydian,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03030303 0.03030303 0.         0.03030303 0.         0.09090909
 0.         0.06060606 0.15151515 0.         0.18181818 0.
 0.09090909 0.33333333 0.         0.         0.         0.        ]"
6482,Mutt's Favourite,reel,4/4,Adorian,"|:EAAc B2Ac|BAAg feea|EAAc B2Ac|BAGA BcdD|
EAAc B2Ac|BAAg feef|gfgd e2eg|BGBc dBGB:|
|:EA~A2 fA~A2|gA~A2 aA~A2|EAfA gAaA|efdB BAAG:|",2006-12-08 11:14:00,Erik-Fiddler,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.01136364 0.         0.05681818 0.         0.
 0.04545455 0.         0.32954545 0.         0.14772727 0.09090909
 0.         0.04545455 0.         0.07954545 0.         0.07954545
 0.07954545 0.         0.03409091 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1722,"Green Gates, The",reel,4/4,Gmajor,"|:GBdg e2dB|GBdg e2d2|eA~A2 EA~A2|B/c/def gedB|
GBdg e2dB|GBdg e2dB|cBcd efge|dBAB G4:|
|:dg~g2 bg~g2|dgbg egd2|eA~A2 eA~A2|B/c/def gedB|
dg~g2 bg~g2|dgbg egdB|cBcd efge|dBAB G4:|",2017-01-18 01:07:23,Aaron,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00909091
 0.         0.         0.05454545 0.         0.09090909 0.
 0.16363636 0.05454545 0.         0.2        0.         0.15454545
 0.         0.03636364 0.2        0.         0.         0.
 0.03636364 0.         0.         0.         0.         0.        ]"
9768,Tibbie Fowler O' The Glen,strathspey,4/4,Gminor,"G<GG>A F>GAc|d>GG>A FDDD|G<GG>A F>GAc|d>GG>A FDDD|
fddB c/dcAA/|fddf g>afd|c>dfg df>cA|BGGA FDDD|",2009-07-23 16:50:45,womblestew,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.13846154 0.         0.
 0.07692308 0.         0.21538462 0.         0.15384615 0.03076923
 0.         0.09230769 0.         0.15384615 0.         0.
 0.09230769 0.         0.03076923 0.         0.01538462 0.
 0.         0.         0.         0.         0.         0.        ]"
4789,Sevens,reel,4/4,Ddorian,"|:D2ED FDGD|A2GF EFA,C|B,2CG, DG,EG,|F2ED CDA,C|
[1 D2ED FDGD|A2GF EFA,C|B,2CG, DG,EG,|F2ED CDA,C:|
[2 DA,A,E A,A,FA,|GA,A,F A,A,EC|B,G,G,C G,G,DG,|FG,G,E G,G,DC||
DAdA DAdA|DAdA BGdB|CGcG CGcG|CGcG FEDC|
DAdA DAdA|DAdA BGdB|Gcec GceG|Aece AecC||",2023-10-06 09:06:28,Jamie Ryan,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.09868421 0.         0.08552632 0.         0.01973684
 0.10526316 0.         0.15789474 0.         0.07894737 0.07894737
 0.         0.10526316 0.         0.10526316 0.         0.02631579
 0.05263158 0.         0.05263158 0.         0.03289474 0.
 0.         0.         0.         0.         0.         0.        ]"
15451,A Dissolution March For Island Britain,march,4/4,Gmajor,"|:D2|G2 A>B cBAG|B2 D2 G2 AB|c2 B2 A3 G|FGEF DEFD|
G2 AB c>BAG|B2 D2 G3 B|c2 Bc/B/ A2 GA/G/|FDEF G2:|
|:B/c/^c|d2 G2 G2 B/c/^c|d2 G2 e2 dB|c2 E2 A2 GE|FGEF D2 B/c/^c|
d3 G G2 B/c/^c|d2 G2 e2 gB|c/d/c B2 AB/A/ G2|FDEF G2:|
|:c2|B2 D>G BAGF|G2 D2 G2 F2|E2 A>B cBAG|FGEF D3 c|
B2 DG B>AGF|G3 D G2 dB|c3 B A3 G|FDEF G2:|
|:G/A/B/c/|d2 g2 bagf|gdBd Gd B/c/d|c2 a2 c'bag|fgef d2 G/A/B/c/|
d3 g b>agf|gd B/c/d GD F/G/A/B/|caBg AeGd|FdE>F G2:|",2016-06-26 18:40:38,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07142857 0.         0.05238095
 0.         0.09047619 0.19047619 0.         0.0952381  0.
 0.16190476 0.1047619  0.01904762 0.08571429 0.         0.01904762
 0.         0.01904762 0.04761905 0.         0.02380952 0.
 0.01428571 0.0047619  0.         0.         0.         0.        ]"
7072,"Dorset, The",reel,4/4,Dmajor,"|:F/E/|D F A>F|G B G B|D F A>F|G E E F/E/|D F A>F|G B G B|D F A>G|F D D:|
|:d d d/c/B|A A A/G/ F|E E/F/ G A|B A A B/c/|d d d/c/B|A A A/G/ F|E E/F/ G E|D G D:|
|:G B/d/ g/d/B/G/|c e c e|G B/d/ g/d/B/G/|F A F A|G B/d/ g/d/B/G/|c e c e|d f/e/ d/c/B/A/|G4:|
d B d B/d/|e c e c/e/|d B d B|A d d>d|d B d B/d/|e c e c/e/|d f/e/ d/c/B/A/|G4:|",2007-04-17 16:20:36,hetty,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05369128 0.         0.06040268 0.
 0.10738255 0.12751678 0.         0.12080537 0.         0.14765101
 0.         0.08724832 0.18120805 0.         0.08053691 0.
 0.01342282 0.02013423 0.         0.         0.         0.        ]"
6341,Buttered Peas,polka,2/4,Gmajor,"|:d/c/|Bd dc/B/|ce ed/c/|Bd dc/B/|cA Ad/c/|
Bd dc/B/|ce ed/c/|Bd Ac|BG G:|
|:d/c/|Bd g>a|g/f/e/d/ gd|Bd gf/g/|aA Ad/c/|
Bd g>a|g/f/e/d/ gd/c/|Bd Ac|BG G:|",2013-07-29 17:07:46,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05063291 0.         0.07594937 0.
 0.16455696 0.18987342 0.         0.26582278 0.         0.07594937
 0.         0.03797468 0.10126582 0.         0.03797468 0.
 0.         0.         0.         0.         0.         0.        ]"
589,Julia Delaney's,reel,4/4,Ddorian,"|dcAG FDDE|F2cF dFcF|dcAG FDDc|Addc ~d3c|
dcAG FDDF|E~C3 G~C3|dcAG EDDc|Addc ~d3|
fede fagf|e~c3 Gceg|fede fage|fedc Ad2e|
fede fagf|e~c3 Gceg|^f~a3 e~3g|fedc Ad3|",2013-10-28 00:25:22,arkle,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01869159 0.         0.07476636 0.         0.02803738 0.07476636
 0.         0.06542056 0.         0.07476636 0.         0.
 0.1588785  0.         0.1682243  0.         0.14018692 0.09345794
 0.00934579 0.05607477 0.         0.03738318 0.         0.        ]"
1314,Down By The Sally Gardens,reel,4/4,Dmajor,"(DE)|(F2ED) (E{FE}DEF)|(A4B2)(dA)|({d}B2AF) (E3D)|(B,4A,2) (DE)|
(F2E)(D E{FE}DEF)|(A4B2) (dA)|({d}B2A)(F E3D)|D6||
A2|(d2c)(A B3d)|c3(A F2FA)|({d}B2A)(F ABde)|d6 (DE)|
(F2ED E)({FE}DEF)|(A4B2) (dA)|({d}B2AF) ({EF}E3D)|D6||",2003-01-10 02:17:04,fidicen,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01123596 0.         0.01123596
 0.         0.         0.15730337 0.         0.21348315 0.
 0.17977528 0.         0.         0.16853933 0.         0.1011236
 0.         0.02247191 0.12359551 0.         0.01123596 0.
 0.         0.         0.         0.         0.         0.        ]"
9822,Gan Ainm,jig,6/8,Gminor,"f|f2_e d2B|c_ec AFA|B3 BAG|ABc F2f|
d2B dfd|_egc AFA|B2G cAF|B3 B2:|
_e|d_ef fdB|fdB B2d|_e/f/gg g_ec|g_ec c2_e|
d_ef fgf|b2g fdf|g2_e AFA|B3 B2:|",2009-08-15 18:41:17,fidicen,minor,"[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0625 0.     0.025  0.     0.1125 0.1625 0.     0.1
 0.     0.125  0.1375 0.     0.1625 0.     0.1    0.     0.     0.0125
 0.     0.     0.     0.     0.     0.    ]"
1088,Dancing The Baby,barndance,4/4,Dmajor,"|:FA/A/ GA/A/ FA/A/ G/F/E|FA/A/ GA/A/ DD/E/ F/E/D|
FA/A/ GA/A/ FA/A/ G/F/E|DD/F/ E3F D2 D2:|
|:dF/F/ AF/F/ dF/F/ G/F/E|dF/F/ AF/F/ DD/E/ F/E/D|
dF/F/ AF/F/ dF/F/ G/F/E|DD/F/ E3F D2 D2:|
|:fa/a/ ga/a/ fa/a/ g/f/e|fa/a/ ga/a/ dd/e/ f/e/d|
fa/a/ ga/a/ fa/a/ g/f/e|dd/f/ e3f d2 d2:|",2018-04-11 09:51:15,JACKB,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10852713 0.         0.07751938 0.
 0.24031008 0.05426357 0.         0.14728682 0.         0.
 0.         0.         0.09302326 0.         0.03875969 0.
 0.07751938 0.03875969 0.         0.12403101 0.         0.        ]"
16598,Da Houmin,reel,4/4,Adorian,"A2AG E2DE|G2A2 BAG2|A2AG E2D2|E2G2 A4:|
ABcd e2c2|d2dc B2G2|ABcd e2f2|g2a2 e4|
a2ag e2c2|d2dc B2G2|ABcd e2d2|c2B2 A4||",2017-12-24 04:00:24,Akira M.,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.03448276 0.         0.06896552 0.         0.
 0.12068966 0.         0.18965517 0.         0.12068966 0.13793103
 0.         0.13793103 0.         0.0862069  0.         0.01724138
 0.03448276 0.         0.05172414 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
19785,Armorica,hornpipe,4/4,Aminor,"e2ed ecAc|~B3c dfed|~e3d ecA2|BA^GB A2Ed|
e2ed ecA2|~B3d f3a|~e3d ecA2|BA^GB A2EA|
~B3c dcBd|e2ed edce|cdd/d/d dcBe|dcBc A2EA|
B2Bc dcBd|deed eda2|f3e fedc|dcBc A2E2|",2020-09-25 06:35:06,gian marco,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03921569 0.         0.
 0.         0.01960784 0.11764706 0.         0.1372549  0.17647059
 0.         0.24509804 0.         0.20588235 0.03921569 0.
 0.         0.         0.01960784 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
20333,Raft Race,reel,4/4,Bminor,"[M:3/2]
f2ed deBA ABdA|a2fe e2dB d2BA|G2de efed ABdA|
[1 G2de efed efge:|2 efed GAde d2fg||
gaa/a/a d2a/a/a faad|eaa/a/a c2a/a/a eaac|
daa/a/a B2a/a/a faaB|G2de efed efge|
gaa/a/ad2aa faad|eaa/a/a c2aa eaaf|
g2fd B2ga gdBd|efed GAde d2de:|",2021-04-28 11:21:58,Sláine,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03378378 0.
 0.05405405 0.         0.06081081 0.         0.02027027 0.18243243
 0.         0.18918919 0.         0.10135135 0.05405405 0.
 0.30405405 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
20526,Miss Abbott,waltz,3/4,Eminor,"Be ^de fg|e2E2c2|Be ^de fg|e2B2d2|
dc Bc FA|GE B4|B,^D GF B,D|E6:|
BE cE BE|FG EB, GA|BE dc Ac|B2 B,2 E2|
FB, A4|GE e4|cA FA ce|^d4 B2|
BE BE|FG E2 GA|Be ^de fe|B6|
AF c4|BE g4|cB FA GF|E6|",2021-02-26 11:38:28,gian marco,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05102041 0.         0.
 0.01020408 0.01020408 0.15306122 0.         0.09183673 0.08163265
 0.         0.09183673 0.         0.16326531 0.10204082 0.
 0.03061224 0.04081633 0.1122449  0.         0.03061224 0.03061224
 0.         0.         0.         0.         0.         0.        ]"
3500,Dashing White Eejit,reel,4/4,Dmajor,"dAA/A/A dBBd|ABde feef|dAdf egfa|gAfA efdB|
dAA/A/A dBBd|ABde feef|gAfA efdB|1 Adaf edde:|2 Adaf eddA||
Beed eBgB|faef deBd|Adde d3 f|afed efdA|
Beed eBgB|faef deBd|Adde d3 f|afed fddA|
Beed eBgB|faef deBd|Adde d3 f|afed efdA|
Beed eBgB|faef deBd|Adde d3 f|afeg fd d2||",2019-03-28 12:12:38,Guilleflute,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.12953368 0.         0.12435233
 0.         0.         0.2642487  0.         0.21761658 0.
 0.16580311 0.04145078 0.         0.05699482 0.         0.        ]"
241,"Old Grey Goose, The",jig,6/8,Eminor,"E|GBG FAF|GEE E2F|GBG FAG|FDD DEF|
GFG AGA|Bde/f/ gfe|dBG AGF|GEE E2:|
|:D|G>AB/c/ dBG|BAB dBG|A>Bc/d/ ecA|cBc/d/ ecA|
G>AB/c/ dAd|egf/a/ gfe|dBG AGF|GEE E2:|
|:f|gbg afa|gee e2f|gbg fag|fdd def|
g/a/bg f/g/af|egf/a/ gfe|dBG AGF|GEE E2:|
|:a|gdB AGF|GEE E2f|gdB ABG|FDD DEF|
GFG AGB/c/|def gfe|dBG AGF|GEE E2:|",2015-11-02 16:29:13,Moxhe,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03589744 0.         0.10769231 0.         0.07692308 0.15897436
 0.         0.09230769 0.         0.0974359  0.04102564 0.
 0.08717949 0.         0.07179487 0.         0.08717949 0.08717949
 0.         0.04102564 0.         0.01538462 0.         0.        ]"
5867,"Lark's March, The",jig,6/8,Dmajor,"d4 B|:AFE F2 D|D2 D DdB|AFE F D2|DFA BdB|
AFE F2 D|D2 D D2f|gfe fdB|1 AFA BdB:|2 AFA B3||
|:Add fdB|AFA DFA|Add fdB|AFA B2 A|
Add fdB|AFA D2 f|gfe fdB|AFA B3:|
|:DFA dAF|DFA BAF|D3 dAF|DFA B/c/BA|
DFA dA/B/c/|dg/f/e def|gfe fdB|1 AFA BAF:|2 AFA B2 A||
|:Add fdd|edd fdd|Add fdd|edB BAF|
Add fdd|edd fdd|f3 edB|AFA B3:|
|:def dfd|AFF FED|def dfd|AFA BAF|
def dA/B/c/|dfe def|gfe fdB|1 AFA B2A:|2 AFA B2d||",2024-03-05 11:04:58,UPipes & harp,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07407407 0.         0.01646091 0.
 0.13580247 0.         0.         0.21399177 0.         0.12345679
 0.         0.01234568 0.22633745 0.         0.0617284  0.
 0.11522634 0.02057613 0.         0.         0.         0.        ]"
17371,Pretty Little Mary,reel,4/4,Adorian,"|:BddB G2G2|BddB G2GA|B2e2 eged|1 B2A2 A4:|2 B2A2 A2ef||
|:g2eg f2f2|efed BABd|e2ef gfed|1 B2A2 A2ef:|2 B2A2 A4||",2018-10-14 01:55:18,NfldWhistler,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.07272727 0.         0.18181818 0.         0.2        0.
 0.         0.14545455 0.         0.2        0.         0.12727273
 0.07272727 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
700,Kate And Rose's,reel,4/4,Ddorian,"G~E3 BEGB|egfg edBA|G~E3 BEGE|~F2 DF ADBA|
G~E3 BEGB|egfg edBA|FGdG eGdG|EFFG FED2:|
K:E
g~e3 geae|geef gaba|geef gfec|dB~B2 defa|
g~e3 geae|geef gabc|cdad bdad|Bccd cBA2:|",2020-07-07 01:55:43,Ian Varley,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02631579 0.         0.07894737 0.05263158
 0.         0.09649123 0.         0.04385965 0.         0.10526316
 0.         0.05263158 0.03508772 0.06140351 0.16666667 0.01754386
 0.04385965 0.03508772 0.0877193  0.07017544 0.         0.02631579]"
1846,"Mossy Banks, The",reel,4/4,Gmajor,"gedB G3A|BAGB AE~E2|D2GA Bd~d2|edgd egfa|
gedB G3A|BAGB AE~E2|~B3d egge|1 dBAc BGGd:|2 dBAc BGAF||
|:G3B AEGE|DGBG ABGc|Bd~d2 edge|dBGA BAAB|
GABG AEGE|DGBG ABGc|Bd~d2 eage|1 dBAc BGAF:|2 dBAc BGGd||
|:g2dg egde|gabg adef|g2dg egdB|ABGA BGBd|
g2dg egde|gabg adef|~g3f gfed|egfa gdef:|",2003-07-25 19:23:23,gian marco,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01587302 0.         0.04232804
 0.         0.01058201 0.13227513 0.         0.12169312 0.
 0.16402116 0.03174603 0.         0.15873016 0.         0.10582011
 0.         0.03703704 0.13227513 0.         0.03703704 0.
 0.01058201 0.         0.         0.         0.         0.        ]"
16152,Out In The Cold,jig,6/8,Gdorian,"A|~B2G ABc|dBG FDC|DGG dGG|feg fcA|
~B2G ABc|dge fga|gfd cAF|DG^F G2:|
A|BAB GBd|cAG FGA|~B2G ABc|dg^f g2a|
gfd dcA|feg fcA|~B2G cAF|DG^F G2:|
A|BGG dGG|Bdg dcB|AFF cFF|Acf cAF|
~B2G ABc|dBG FAc|feg fcA|DG^F G2:|",2017-07-18 15:01:55,kobias,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.00740741 0.         0.03703704 0.         0.
 0.07407407 0.02222222 0.17777778 0.         0.14814815 0.12592593
 0.         0.11851852 0.         0.08888889 0.         0.02962963
 0.07407407 0.00740741 0.07407407 0.         0.01481481 0.
 0.         0.         0.         0.         0.         0.        ]"
10383,"Acharavi, The",waltz,3/4,Amixolydian,"2 d3 e c>G|A2 A>D E>G|A A>D E>G|B4 (3BBA|
2 d3 e c>G|A2 A>D E>G|A2 A>D E>G|B3||",2010-03-26 15:28:46,ceolachan,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.12121212 0.         0.12121212 0.         0.
 0.18181818 0.         0.27272727 0.         0.12121212 0.
 0.06060606 0.06060606 0.         0.06060606 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
